Input,Ambient,Flow,Radiation
26.32,33.3,0,1.40E+01
26.36,33.6,0,1.40E+01
26.4,33.5,0,1.40E+01
26.28,33.6,0,1.40E+01
26.16,33.6,0,1.40E+01
26.04,33.5,0,1.40E+01
25.92,33.5,0,1.40E+01
25.8,33.4,0,1.40E+01
25.68,33.3,0,1.40E+01
25.56,33.2,0,1.40E+01
25.44,33.1,0,1.40E+01
25.32,32.9,0,1.40E+01
25.2,32.8,0,1.40E+01
25.22,32.6,0,1.40E+01
25.24,32.4,0,1.40E+01
25.26,32.3,0,1.40E+01
25.28,32.3,0,1.40E+01
25.3,32.3,0,1.40E+01
25.32,32.4,0,1.40E+01
25.34,32.4,0,1.40E+01
25.36,32.4,0,1.40E+01
25.38,32.5,0,1.40E+01
25.4,32.4,0,1.40E+01
25.45,32.6,0,1.40E+01
25.5,32.6,0,1.40E+01
25.55,32.6,0,1.40E+01
25.6,32.8,0,1.40E+01
25.65,32.8,0,1.40E+01
25.7,32.9,0,1.40E+01
25.75,33,0,1.40E+01
25.8,33,0,1.40E+01
25.85,33.1,0,1.40E+01
25.9,33.1,0,1.40E+01
25.91,33.2,0,1.40E+01
25.92,33.2,0,1.40E+01
25.93,33.3,0,1.40E+01
25.94,33.3,0,1.40E+01
25.95,33.4,0,1.40E+01
25.96,33.5,0,1.40E+01
25.97,33.5,0,1.40E+01
25.98,33.5,0,1.40E+01
25.99,33.5,0,1.40E+01
26,33.6,0,1.40E+01
25.95,33.6,0,1.40E+01
25.9,33.6,0,1.40E+01
25.85,33.6,0,1.40E+01
25.8,33.5,0,1.40E+01
25.75,33.5,0,1.40E+01
25.7,33.5,0,1.40E+01
25.65,33.4,0,1.40E+01
25.6,33.4,0,1.40E+01
25.55,33.4,0,1.40E+01
25.5,33.3,0,1.40E+01
25.5,33.4,0,1.40E+01
25.5,33.5,0,1.40E+01
25.5,33.5,0,1.40E+01
25.5,33,0,1.40E+01
25.5,32.6,0,1.40E+01
25.5,32.4,0,1.40E+01
25.5,31.9,0,1.40E+01
25.5,31.8,0,1.40E+01
25.5,31.7,0,1.40E+01
25.5,31.6,0,1.40E+01
25.56,31.6,0,1.40E+01
25.62,31.5,0,1.40E+01
25.68,31.4,0,1.40E+01
25.74,31.4,0,1.40E+01
25.8,31.2,0,1.40E+01
25.86,31.3,0,1.40E+01
25.92,31.3,0,1.40E+01
25.98,31.2,0,1.40E+01
26.04,31.3,0,1.40E+01
26.1,31.4,0,1.40E+01
26.13,31.5,0,1.40E+01
26.16,31.5,0,1.40E+01
26.19,31.6,0,1.40E+01
26.22,31.7,0,1.40E+01
26.25,31.8,0,1.40E+01
26.28,31.9,0,1.40E+01
26.31,31.9,0,1.40E+01
26.34,32.1,0,1.40E+01
26.37,32.1,0,1.40E+01
26.4,32.3,0,1.40E+01
26.43,32.4,0,1.40E+01
26.46,32.4,0,1.40E+01
26.49,32.5,0,1.40E+01
26.52,32.5,0,1.40E+01
26.55,32.6,0,1.40E+01
26.58,32.6,0,1.40E+01
26.61,32.8,0,1.40E+01
26.64,32.8,0,1.40E+01
26.67,32.9,0,1.40E+01
26.7,32.9,0,1.40E+01
26.66,33,0,1.40E+01
26.62,33,0,1.40E+01
26.58,33,0,1.40E+01
26.54,33.1,0,1.40E+01
26.5,33.2,0,1.40E+01
26.46,33.3,0,1.40E+01
26.42,33.4,0,1.40E+01
26.38,33.6,0,1.40E+01
26.34,33.6,0,1.40E+01
26.3,33.7,0,1.40E+01
26.3,33.7,8.9,1.40E+01
26.3,33.7,9.5,1.40E+01
26.3,33.7,4.6,1.40E+01
26.3,33.7,0,1.40E+01
26.3,33.7,0,1.40E+01
26.3,33.7,0,1.40E+01
26.3,33.6,0,1.40E+01
26.3,33.6,0,1.40E+01
26.3,33.6,0,1.40E+01
26.3,33.5,0,1.40E+01
26.33,33.5,0,1.40E+01
26.36,33.5,0,1.40E+01
26.39,33.5,0,1.40E+01
26.42,33.5,0,1.40E+01
26.45,33.5,0,1.40E+01
26.48,33.5,0,1.40E+01
26.51,33.4,0,1.40E+01
26.54,33.5,0,1.40E+01
26.57,33.5,0,1.40E+01
26.6,33.6,0,1.40E+01
26.63,33.5,0,1.40E+01
26.66,33.5,0,1.40E+01
26.69,33.5,0,1.40E+01
26.72,33.5,0,1.40E+01
26.75,33.5,0,1.40E+01
26.78,33.6,0,1.40E+01
26.81,33.6,0,1.40E+01
26.84,33.6,0,1.40E+01
26.87,33.6,0,1.40E+01
26.9,33.7,0,1.40E+01
26.95,33.6,4.8,1.40E+01
27,33.7,0,1.40E+01
27.05,33.7,0,1.40E+01
27.1,33.7,0,1.40E+01
27.15,33.7,0,1.40E+01
27.2,33.7,0,1.40E+01
27.25,33.7,0,1.40E+01
27.3,33.7,0,1.40E+01
27.35,33.7,0,1.40E+01
27.4,33.7,0,1.40E+01
27.35,33.7,0,1.40E+01
27.3,33.6,0,1.40E+01
27.25,33.6,0,1.40E+01
27.2,33.6,0,1.40E+01
27.15,33.6,0,1.40E+01
27.1,33.6,0,1.40E+01
27.05,33.6,0,1.40E+01
27,33.6,0,1.40E+01
26.95,33.6,0,1.40E+01
26.9,33.6,0,1.40E+01
26.87,33.6,0,1.40E+01
26.84,33.6,0,1.40E+01
26.81,33.6,0,1.40E+01
26.78,33.6,0,1.40E+01
26.75,33.6,0,1.40E+01
26.72,33.5,0,1.40E+01
26.69,33.6,0,1.40E+01
26.66,33.6,0,1.40E+01
26.63,33.6,0,1.40E+01
26.6,33.6,0,1.40E+01
26.57,33.6,8.9,1.40E+01
26.54,33.6,2.1,1.40E+01
26.51,33.6,0,1.40E+01
26.48,33.6,0,1.40E+01
26.45,33.7,0,1.40E+01
26.42,33.8,0,1.40E+01
26.39,33.8,0,1.40E+01
26.36,33.8,0,1.40E+01
26.33,33.8,0,1.40E+01
26.3,33.8,0,1.40E+01
26.25,33.8,0,1.40E+01
26.2,33.8,0,1.40E+01
26.15,33.7,0,1.40E+01
26.1,33.8,0,1.40E+01
26.05,33.9,0,1.40E+01
26,33.8,0,1.40E+01
25.95,33.8,0,1.40E+01
25.9,33.7,0,1.40E+01
25.85,33.8,0,1.40E+01
25.8,33.7,0,1.40E+01
25.74,33.7,0,1.40E+01
25.68,33.7,0,1.40E+01
25.62,33.7,0,1.40E+01
25.56,33.7,0,1.40E+01
25.5,33.6,0,1.40E+01
25.44,33.6,0,1.40E+01
25.38,33.5,0,1.40E+01
25.32,33.5,0,1.40E+01
25.26,33.5,0,1.40E+01
25.2,33.5,0,1.40E+01
25.19,33.5,8.9,1.40E+01
25.18,33.5,8.9,1.40E+01
25.17,33.5,0,1.40E+01
25.16,33.4,0,1.40E+01
25.15,33.4,0,1.40E+01
25.14,33.3,0,1.40E+01
25.13,33.2,0,1.40E+01
25.12,33.1,0,1.40E+01
25.11,33.1,0,1.40E+01
25.1,32.9,0,1.40E+01
25.07,32.9,0,1.40E+01
25.04,32.7,0,1.40E+01
25.01,32.6,0,1.40E+01
24.98,32.5,0,1.40E+01
24.95,32.5,0,1.40E+01
24.92,32.4,0,1.40E+01
24.89,32.3,0,1.40E+01
24.86,32.2,0,1.40E+01
24.83,32.1,0,1.40E+01
24.8,32,0,1.40E+01
24.78,31.8,0,1.40E+01
24.76,31.7,0,1.40E+01
24.74,31.6,0,1.40E+01
24.72,31.4,0,1.40E+01
24.7,31.3,0,1.40E+01
24.68,31.2,0,1.40E+01
24.66,31.1,0,1.40E+01
24.64,31,0,1.40E+01
24.62,30.8,0,1.40E+01
24.6,30.8,0,1.40E+01
24.59,30.7,3.8,1.40E+01
24.58,30.6,0,1.40E+01
24.57,30.5,0,1.40E+01
24.56,30.4,0,1.40E+01
24.55,30.3,0,1.40E+01
24.54,30.3,0,1.40E+01
24.53,30.2,0,1.40E+01
24.52,30.1,0,1.40E+01
24.51,30,0,1.40E+01
24.5,29.9,0,1.40E+01
24.47,29.8,0,1.40E+01
24.44,29.7,0,1.40E+01
24.41,29.6,0,1.40E+01
24.38,29.6,0,1.40E+01
24.35,29.5,0,1.40E+01
24.32,29.5,0,1.40E+01
24.29,29.4,0,1.40E+01
24.26,29.4,0,1.40E+01
24.23,29.3,0,1.40E+01
24.2,29.3,0,1.40E+01
24.17,29.2,0,1.40E+01
24.14,29.2,0,1.40E+01
24.11,29.1,0,1.40E+01
24.08,29,0,1.40E+01
24.05,29,0,1.40E+01
24.02,29,0,1.40E+01
23.99,29,0,1.40E+01
23.96,29,0,1.40E+01
23.93,28.9,0,1.40E+01
23.9,28.9,0,1.40E+01
23.87,28.9,0,1.40E+01
23.84,28.9,0,1.40E+01
23.81,28.7,0,1.40E+01
23.78,28.6,0,1.40E+01
23.75,28.6,0,1.40E+01
23.72,28.5,0,1.40E+01
23.69,28.5,0,1.40E+01
23.66,28.5,0,1.40E+01
23.63,28.4,0,1.40E+01
23.6,28.3,0,1.40E+01
23.55,28.3,0,1.40E+01
23.5,28.2,0,1.40E+01
23.45,28.1,0,1.40E+01
23.4,28,0,1.40E+01
23.35,28,0,1.40E+01
23.3,27.8,0,1.40E+01
23.25,27.8,0,1.40E+01
23.2,27.7,0,1.40E+01
23.15,27.6,0,1.40E+01
23.1,27.6,0,1.40E+01
23.03,27.5,0,1.40E+01
22.96,27.5,0,1.40E+01
22.89,27.5,0,1.40E+01
22.82,27.5,0,1.40E+01
22.75,27.4,0,1.40E+01
22.68,27.3,0,1.40E+01
22.61,27.2,0,1.40E+01
22.54,27.2,0,1.40E+01
22.47,27.2,0,1.40E+01
22.4,27.1,0,1.40E+01
22.34,27.1,0,1.40E+01
22.28,26.9,0,1.40E+01
22.22,26.8,0,1.40E+01
22.16,26.8,0,1.40E+01
22.1,26.7,0,1.40E+01
22.04,26.6,0,1.40E+01
21.98,26.6,0,1.40E+01
21.92,26.5,0,1.40E+01
21.86,26.4,0,1.40E+01
21.8,26.4,0,1.40E+01
21.76,26.4,0,1.40E+01
21.72,26.3,0,1.40E+01
21.68,26.3,0,1.40E+01
21.64,26.3,0,1.40E+01
21.6,26.2,0,1.40E+01
21.56,26.1,0,1.40E+01
21.52,26.1,0,1.40E+01
21.48,26,0,1.40E+01
21.44,25.9,0,1.40E+01
21.4,25.9,0,1.40E+01
21.39,25.9,0,1.40E+01
21.38,25.7,0,1.40E+01
21.37,25.7,0,1.40E+01
21.36,25.8,0,1.40E+01
21.35,25.7,0,1.40E+01
21.34,25.6,0,1.40E+01
21.33,25.6,0,1.40E+01
21.32,25.6,0,1.40E+01
21.31,25.5,0,1.40E+01
21.3,25.5,0,1.40E+01
21.28,25.4,0,1.40E+01
21.26,25.4,0,1.40E+01
21.24,25.4,0,1.40E+01
21.22,25.3,0,1.40E+01
21.2,25.3,0,1.40E+01
21.18,25.3,0,1.40E+01
21.16,25.2,0,1.40E+01
21.14,25.2,0,1.40E+01
21.12,25.2,0,1.40E+01
21.1,25.1,0,1.40E+01
21.07,25,0,1.40E+01
21.04,25,0,1.40E+01
21.01,25,0,1.40E+01
20.98,24.9,0,1.40E+01
20.95,24.9,0,1.40E+01
20.92,24.9,0,1.40E+01
20.89,24.9,0,1.40E+01
20.86,24.9,0,1.40E+01
20.83,24.8,0,1.40E+01
20.8,24.8,0,1.40E+01
20.78,24.7,0,1.40E+01
20.76,24.7,0,1.40E+01
20.74,24.6,0,1.40E+01
20.72,24.6,0,1.40E+01
20.7,24.5,0,1.40E+01
20.68,24.5,0,1.40E+01
20.66,24.5,0,1.40E+01
20.64,24.5,0,1.40E+01
20.62,24.4,0,1.40E+01
20.6,24.4,0,1.40E+01
20.59,24.4,0,1.40E+01
20.58,24.4,0,1.40E+01
20.57,24.3,0,1.40E+01
20.56,24.3,0,1.40E+01
20.55,24.3,0,1.40E+01
20.54,24.2,0,1.40E+01
20.53,24.2,0,1.40E+01
20.52,24.1,0,1.40E+01
20.51,24.1,0,1.40E+01
20.5,24.1,0,1.40E+01
20.5,24,0,1.40E+01
20.5,24,0,1.40E+01
20.5,23.9,0,1.40E+01
20.5,23.9,0,1.40E+01
20.5,23.8,0,1.40E+01
20.5,23.8,0,1.40E+01
20.5,23.7,0,1.40E+01
20.5,23.7,0,1.40E+01
20.5,23.6,0,1.40E+01
20.5,23.6,0,1.40E+01
20.49,23.5,0,1.40E+01
20.48,23.5,0,1.40E+01
20.47,23.5,0,1.40E+01
20.46,23.4,0,1.40E+01
20.45,23.4,0,1.40E+01
20.44,23.4,0,1.40E+01
20.43,23.4,0,1.40E+01
20.42,23.4,0,1.40E+01
20.41,23.4,0,1.40E+01
20.4,23.3,0,1.40E+01
20.38,23.3,0,1.40E+01
20.36,23.3,0,1.40E+01
20.34,23.3,0,1.40E+01
20.32,23.2,0,1.40E+01
20.3,23.2,0,1.40E+01
20.28,23.2,0,1.40E+01
20.26,23.1,0,1.40E+01
20.24,23.1,0,1.40E+01
20.22,23.1,0,1.40E+01
20.2,23.1,0,1.40E+01
20.17,23.1,0,1.40E+01
20.14,23,0,1.40E+01
20.11,23,0,1.40E+01
20.08,23,0,1.40E+01
20.05,22.9,0,1.40E+01
20.02,22.9,0,1.40E+01
19.99,22.9,0,1.40E+01
19.96,22.9,0,1.40E+01
19.93,22.9,0,1.40E+01
19.9,22.9,0,1.40E+01
19.88,22.9,0,1.40E+01
19.86,22.8,0,1.40E+01
19.84,22.8,0,1.40E+01
19.82,22.8,0,1.40E+01
19.8,22.7,0,1.40E+01
19.78,22.8,0,1.40E+01
19.76,22.7,0,1.40E+01
19.74,22.7,0,1.40E+01
19.72,22.6,0,1.40E+01
19.7,22.6,0,1.40E+01
19.69,22.6,0,1.40E+01
19.68,22.6,0,1.40E+01
19.67,22.6,0,1.40E+01
19.66,22.5,0,1.40E+01
19.65,22.5,0,1.40E+01
19.64,22.4,0,1.40E+01
19.63,22.5,0,1.40E+01
19.62,22.5,0,1.40E+01
19.61,22.4,0,1.40E+01
19.6,22.4,0,1.40E+01
19.58,22.5,0,1.40E+01
19.56,22.5,0,1.40E+01
19.54,22.5,0,1.40E+01
19.52,22.5,0,1.40E+01
19.5,22.4,0,1.40E+01
19.48,22.4,0,1.40E+01
19.46,22.4,0,1.40E+01
19.44,22.4,0,1.40E+01
19.42,22.4,0,1.40E+01
19.4,22.4,0,1.40E+01
19.42,22.4,0,1.40E+01
19.44,22.4,0,1.40E+01
19.46,22.3,0,1.40E+01
19.48,22.3,0,1.40E+01
19.5,22.3,0,1.40E+01
19.52,22.3,0,1.40E+01
19.54,22.2,0,1.40E+01
19.56,22.3,0,1.40E+01
19.58,22.2,0,1.40E+01
19.6,22.1,0,1.40E+01
19.62,22.2,0,1.40E+01
19.64,22.1,0,1.40E+01
19.66,22.1,0,1.40E+01
19.68,22.1,0,1.40E+01
19.7,22,0,1.40E+01
19.72,22,0,1.40E+01
19.74,22,0,1.40E+01
19.76,21.9,0,1.40E+01
19.78,22,0,1.40E+01
19.8,21.9,0,1.40E+01
19.8,21.9,0,1.40E+01
19.8,22,0,1.40E+01
19.8,21.9,0,1.40E+01
19.8,21.9,0,1.40E+01
19.8,21.9,0,1.40E+01
19.8,21.9,0,1.40E+01
19.8,21.9,0,1.40E+01
19.8,21.9,0,1.40E+01
19.8,21.9,0,1.40E+01
19.8,21.8,0,1.40E+01
19.79,21.9,0,1.40E+01
19.78,21.8,0,1.40E+01
19.77,21.8,0,1.40E+01
19.76,21.8,0,1.40E+01
19.75,21.7,0,1.40E+01
19.74,21.8,0,1.40E+01
19.73,21.8,0,1.40E+01
19.72,21.8,0,1.40E+01
19.71,21.8,0,1.40E+01
19.7,21.8,0,1.40E+01
19.68,21.7,0,1.40E+01
19.66,21.8,0,1.40E+01
19.64,21.8,0,1.40E+01
19.62,21.8,0,1.40E+01
19.6,21.8,0,1.40E+01
19.58,21.8,0,1.40E+01
19.56,21.8,0,1.40E+01
19.54,21.8,0,1.40E+01
19.52,21.8,0,1.40E+01
19.5,21.9,0,1.40E+01
19.48,21.8,0,1.40E+01
19.46,21.9,0,1.40E+01
19.44,21.8,0,1.40E+01
19.42,21.9,0,1.40E+01
19.4,22,0,1.40E+01
19.38,21.9,0,1.40E+01
19.36,22,0,1.40E+01
19.34,21.9,0,1.40E+01
19.32,22,0,1.40E+01
19.3,22,0,1.40E+01
19.28,22.1,0,1.40E+01
19.26,22.1,0,1.40E+01
19.24,22.1,0,1.40E+01
19.22,22,0,1.40E+01
19.2,22.1,0,1.40E+01
19.18,22,0,1.40E+01
19.16,22.1,0,1.40E+01
19.14,22,0,1.40E+01
19.12,22.1,0,1.40E+01
19.1,22,0,1.40E+01
19.08,22,0,1.40E+01
19.06,22.1,0,1.40E+01
19.04,22.1,0,1.40E+01
19.02,22.1,0,1.40E+01
19,22.1,0,1.40E+01
18.98,22.1,0,1.40E+01
18.96,22.2,0,1.40E+01
18.94,22.2,0,1.40E+01
18.92,22.2,0,1.40E+01
18.9,22.2,0,1.40E+01
18.89,22.3,0,1.40E+01
18.88,22.3,0,1.40E+01
18.87,22.3,0,1.40E+01
18.86,22.3,0,1.40E+01
18.85,22.3,0,1.40E+01
18.84,22.3,0,1.40E+01
18.83,22.2,0,1.40E+01
18.82,22.3,0,1.40E+01
18.81,22.3,0,1.40E+01
18.8,22.4,0,1.40E+01
18.79,22.4,0,1.40E+01
18.78,22.3,0,1.40E+01
18.77,22.4,0,1.40E+01
18.76,22.4,0,1.40E+01
18.75,22.4,0,1.40E+01
18.74,22.5,0,1.40E+01
18.73,22.6,0,1.40E+01
18.72,22.7,0,1.40E+01
18.71,22.8,0,1.40E+01
18.7,22.9,0,1.40E+01
18.68,23,8.7,1.40E+01
18.66,22.9,9.2,1.40E+01
18.64,23,9.1,1.40E+01
18.62,23.1,5.9,1.40E+01
18.6,23.1,0,1.40E+01
18.58,23.1,0,1.40E+01
18.56,23.2,0,1.40E+01
18.54,23.2,0,1.40E+01
18.52,23.2,0,1.40E+01
18.5,23.1,0,1.40E+01
18.49,23.1,0,1.40E+01
18.48,23.2,0,1.40E+01
18.47,23,0,1.40E+01
18.46,23.1,0,1.40E+01
18.45,23,0,1.40E+01
18.44,23,0,1.40E+01
18.43,23,0,1.40E+01
18.42,23,0,1.40E+01
18.41,22.9,0,1.40E+01
18.4,22.9,0,1.40E+01
18.38,22.9,0,1.40E+01
18.36,22.9,0,1.40E+01
18.34,22.9,0,1.40E+01
18.32,22.8,0,1.40E+01
18.3,22.8,0,1.40E+01
18.28,22.8,0,1.40E+01
18.26,22.8,0,1.40E+01
18.24,22.8,0,1.40E+01
18.22,22.8,0,1.40E+01
18.2,22.7,0,1.40E+01
18.2,22.8,0,1.40E+01
18.2,22.7,0,1.40E+01
18.2,22.8,0,1.40E+01
18.2,22.8,0,1.40E+01
18.2,22.8,0,1.40E+01
18.2,22.7,0,1.40E+01
18.2,22.8,0,1.40E+01
18.2,22.7,0,1.40E+01
18.2,22.8,0,1.40E+01
18.2,22.8,0,1.40E+01
18.19,22.7,0,1.40E+01
18.18,22.7,0,1.40E+01
18.17,22.7,0,1.40E+01
18.16,22.8,0,1.40E+01
18.15,22.7,0,1.40E+01
18.14,22.7,0,1.40E+01
18.13,22.6,0,1.40E+01
18.12,22.6,0,1.40E+01
18.11,22.6,0,1.40E+01
18.1,22.6,0,1.40E+01
18.08,22.6,0,1.40E+01
18.06,22.6,0,1.40E+01
18.04,22.6,0,1.40E+01
18.02,22.5,0,1.40E+01
18,22.5,0,1.40E+01
17.98,22.4,0,1.40E+01
17.96,22.4,0,1.40E+01
17.94,22.4,0,1.40E+01
17.92,22.4,0,1.40E+01
17.9,22.4,0,1.40E+01
17.9,22.4,0,1.40E+01
17.9,22.4,0,1.40E+01
17.9,22.4,0,1.40E+01
17.9,22.3,0,1.40E+01
17.9,22.3,0,1.40E+01
17.9,22.2,0,1.40E+01
17.9,22.2,0,1.40E+01
17.9,22.2,0,1.40E+01
17.9,22.2,0,1.40E+01
17.9,22.2,0,1.40E+01
17.88,22.2,0,1.40E+01
17.86,22.2,0,1.40E+01
17.84,22.1,0,1.40E+01
17.82,22,0,1.40E+01
17.8,22,0,1.40E+01
17.78,22.1,0,1.40E+01
17.76,22,0,1.40E+01
17.74,21.9,0,1.40E+01
17.72,21.9,0,1.40E+01
17.7,22,0,1.40E+01
17.69,21.9,0,1.40E+01
17.68,21.9,0,1.40E+01
17.67,21.8,0,1.40E+01
17.66,21.8,0,1.40E+01
17.65,21.8,0,1.40E+01
17.64,21.7,0,1.40E+01
17.63,21.7,0,1.40E+01
17.62,21.7,0,1.40E+01
17.61,21.7,0,1.40E+01
17.6,21.7,0,1.40E+01
